"G","total_n","pattern","n_per_group","avg_group_size","min_group_size","n_reps_used","mean_ssr","sd_ssr","ci_low_ssr","ci_high_ssr","mean_drift","sd_drift","ci_low_drift","ci_high_drift","mean_ctx","sd_ctx","ci_low_ctx","ci_high_ctx","mean_tpg","sd_tpg","ci_low_tpg","ci_high_tpg","mean_css","sd_css","ci_low_css","ci_high_css","objective"
40,30000,"balanced","750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750",750,750,30,1,0,1,1,14.8645741735989,2.05564700175218,14.1289703412889,15.6001780059089,14.2728281128074,1.9730879166498,13.5667676696793,14.9788885559355,0.00189547086826156,0.000257177577491446,0.00180344105408352,0.0019875006824396,0.0416286432007504,0.00445806564670242,0.0400333448972924,0.0432239415042085,14.8645741735989
2,2e+05,"balanced","1e+05,1e+05",1e+05,1e+05,30,1,0,1,1,0.621590529614203,0.370241084449581,0.489101459084305,0.7540796001441,0.618526094907493,0.367266047261936,0.487101627762628,0.749950562052359,4.80297755986644e-06,5.24251018877497e-06,2.92696938214919e-06,6.67898573758368e-06,0.00426729169034861,0.00212895492052895,0.0035054549562102,0.00502912842448702,0.621590529614203
3,2e+05,"balanced","66667,66667,66666",66666.6666666667,66666,30,1,0,1,1,1.66628823894069,0.637687975871562,1.43809452743804,1.89448195044334,1.65981131875442,0.635419932373662,1.4324292161941,1.88719342131473,1.39360967566381e-05,7.65250304024983e-06,1.11976837127772e-05,1.66745098004989e-05,0.00408328725307195,0.00140767867279007,0.00357955590937199,0.0045870185967719,1.66628823894069
5,2e+05,"balanced","40000,40000,40000,40000,40000",40000,40000,30,1,0,1,1,3.06824054142815,0.783053764555806,2.7880283505116,3.3484527323447,3.05113316413632,0.778868649047958,2.77241859757046,3.32984773070219,2.95744968492162e-05,1.30942448943384e-05,2.48887814918272e-05,3.42602122066052e-05,0.00560343587511923,0.00137334564392626,0.00511199044801171,0.00609488130222674,3.06824054142815
15,2e+05,"balanced","13334,13334,13334,13334,13334,13333,13333,13333,13333,13333,13333,13333,13333,13333,13333",13333.3333333333,13333,30,1,0,1,1,7.66485296269871,1.23830170003184,7.22173239028381,8.10797353511361,7.58807858365926,1.22768901251597,7.14875571269852,8.02740145462,0.000106322372303334,2.28207310127734e-05,9.81560785890912e-05,0.000114488666017577,0.0101631572451167,0.00145490963772311,0.00964252451767779,0.0106837899725556,7.66485296269871
40,2e+05,"balanced","5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000",5000,5000,30,1,0,1,1,15.488962117802,1.68161920938345,14.887202412048,16.0907218235561,15.2513923248841,1.65858166111597,14.6578764999025,15.8449081498658,0.000305700642957211,3.57187186192685e-05,0.000292918863654081,0.00031848242226034,0.0155559933638301,0.00134185213048995,0.015075817745769,0.0160361689818911,15.488962117802
2,100,"mild","60,40",50,40,30,1,0,1,1,0.979974255855232,0.680835849821036,0.73634027595718,1.22360823575328,0.822987576112522,0.576756455874597,0.616597929013946,1.0293772232111,0.0184527220079294,0.0190136977552731,0.0116487576486591,0.0252566863671997,0.196631359795203,0.117291426809739,0.154659161754972,0.238603557835435,0.979974255855232
3,100,"mild","41,33,26",33.3333333333333,26,30,1,0,1,1,2.37647748008781,0.643163491401371,2.146324380517,2.60663057965863,1.99028229783152,0.553384360912131,1.79225624750265,2.18830834816039,0.040407954734116,0.0214573708321028,0.0327295331948452,0.0480863762733868,0.202536098303395,0.0715895890571661,0.176918092868094,0.228154103738697,2.37647748008781
5,100,"mild","24,22,20,18,16",20,16,30,0.98,0.0610257153258729,0.958162228230379,1.00183777176962,3.79801047847696,1.05161785150392,3.421693863303,4.17432709365092,3.02043831353476,0.841600529930068,2.71927543169611,3.32160119537341,0.0651399117104062,0.0268852040547482,0.0555191649974485,0.074760658423364,0.261935042254363,0.0837618390858808,0.231961253087065,0.29190883142166,3.81801047847696
15,100,"mild","9,8,8,8,8,8,7,6,6,6,6,5,5,5,5",6.66666666666667,5,30,0.773015873015873,0.1010720031535,0.736847721190395,0.809184024841351,16.8511355682073,9.71563301554863,13.3744409443428,20.3278301920718,11.6525752716954,6.69424960111474,9.25706881712305,14.0480817262677,0.271790926330836,0.044233326836496,0.255962233608296,0.287619619053377,0.449301712082586,0.0547679847485163,0.429703240441023,0.468900183724148,17.0781196951914
